"path","area","artifact_type","preliminary_category","existing_class_mapping","local_evaluation_category","primary_consumer","ownership_status","proposed_action","notes"
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/product-core/common-product-core.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/recommendations/recommendation-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/validations/spec-014-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/validations/spec-015-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/validations/spec-016-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-bigquery-mcp-analytical-report-v2.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-bigquery-mcp-analytical-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-bigquery-mcp-end-to-end-validation-v2.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-bigquery-mcp-end-to-end-validation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-context-definition-v2.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-evidence-set-v2.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/common-input/common-instruction.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/common-input/input-hashes.sha256","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/common-input/input-manifest.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-a/run-01/knowledge-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-a/run-01/presentation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-a/run-01/recommendation-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-b/run-01/knowledge-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-b/run-01/presentation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-b/run-01/prompt-used.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-b/run-01/recommendation-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-c/run-01/knowledge-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-c/run-01/presentation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-construction-validation/condition-c/run-01/recommendation-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-knowledge-set-v2.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/auc-001-recommendation-set-v2.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/evaluations/bigquery-mcp-codex-runtime-diagnosis.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"project_brief.md","project_brief.md","repository_document","normative_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"README.md","README.md","repository_document","normative_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/.gitkeep","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-001-analytical-lifecycle.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-002-component-boundaries.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-003-extensibility-model.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-004-transversal-contracts.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-005-readiness-gates.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-006-documentary-evaluations.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-007-extension-compatibility-reusability.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-008-development-entry-phase-gate.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-009-analytical-use-case-completion-acceptance-gate.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-010-presentation-projection-selection.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-011-communication-context-representation-transformation.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-012-auc-001-canonical-cost-quality-model.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-013-auc-001-structured-reconciliation-output.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-014-auc-001-analytical-product-contract.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-015-auc-001-canonical-projection-consolidation.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-016-auc-001-operational-acceptance-package-contract.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/spec-017-auc-001-diagnostico-analitico-multicapa.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"specs/templates/spec.template.md","specs","specification","normative_current","specification artifact under SDD precedence","","methodological agents and reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/auc-001-ccd-faro-strategic-context-constraints-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/auc-001-exp-comp-001-comparison-governance-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/auc-001-ic-001-integral-product-consolidation-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/auc-001-p02-analytical-product-contract-implementation-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/auc-001-p04-canonical-projection-consolidation-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/auc-001-pci-002-runtime-output-persistence-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/auc-001-spec-017-diagnostico-analitico-multicapa-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/spec-013-auc-001-runtime-output-persistence-corrective-tasks.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/spec-013-auc-001-structured-reconciliation-output-tasks.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tasks/vca-ia-project-consolidation-task-plan.md","tasks","task_plan","operational_current","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/.gitkeep","tests","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/.gitkeep","tests","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_analytical_product_contract_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_canonical_cost_quality_model_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_canonical_presentation_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_canonical_projection_source_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_comparison_governance_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_discover_metadata_contract_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_execution_orchestration_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_operational_acceptance_package_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/auc_001_traceability_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tests/evals/spec011_communication_context_transform_tests.ps1","tests","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/auc_001_analytical_product_contract.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/auc_001_canonical_cost_quality_model.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/auc_001_canonical_enrichment.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/auc_001_canonical_presentation.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/auc_001_execution_orchestration.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/auc_001_operational_acceptance_package.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/auc_001_stable_temporal_reporting.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/generate_auc_001_spec_016_controlled_proof.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/materialize_auc001_20260630_canonical_execution.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/__pycache__/vca_mcp_contract.cpython-311.pyc","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/.gitkeep","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/auc_001_analytical_product_contract.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/auc_001_canonical_cost_quality_model.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/auc_001_canonical_enrichment.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/auc_001_canonical_presentation.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/auc_001_execution_orchestration.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/auc_001_operational_acceptance_package.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/generate_auc_001_spec_016_controlled_proof.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/materialize_auc001_20260630_canonical_execution.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/materialize_auc001_retry2_package.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/spec011_communication_context_transform.psm1","tools","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/vca_mcp_contract.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"tools/vca_mcp_smoke.py","tools","code_or_script","supporting","unmapped or implicit repository convention","","developers and controlled tooling","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"workflows/.gitkeep","workflows","supporting_file","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
"workflows/initialized_derived_project.md","workflows","document","supporting","unmapped or implicit repository convention","","agents, developers or human reviewers","existing_repository_artifact","classify_in_WS_0_before_restructure",""
